row_id,previous_gap_seconds,previous_threshold_seconds,gap_minus_threshold_seconds,previous_same_author,inferred_previous_completion,inferred_previous_state,state_same_author_cross
88626,94628.474,18.0,94610.474,0.0,-1.0,3.0,6.0
88627,304.245,18.0,286.245,0.0,1.0,2.0,4.0
88628,26341.334,18.0,26323.334,0.0,-1.0,3.0,6.0
88629,75722.591,18.0,75704.591,0.0,-1.0,3.0,6.0
88630,109341.03,18.0,109323.03,0.0,-1.0,3.0,6.0
88631,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0
88632,1066802.529,18.0,1066784.529,0.0,-1.0,3.0,6.0
88633,10791.385,18.0,10773.385,0.0,-1.0,3.0,6.0
88634,204.551,18.0,186.551,0.0,1.0,2.0,4.0
88635,32858.729,18.0,32840.729,0.0,-1.0,3.0,6.0
88636,1844.347,18.0,1826.347,0.0,-1.0,3.0,6.0
88637,1317.195,18.0,1299.195,0.0,1.0,2.0,4.0
88638,88334.415,18.0,88316.415,0.0,-1.0,3.0,6.0
88639,11997.309,18.0,11979.309,0.0,-1.0,3.0,6.0
88640,60099.818,18.0,60081.818,0.0,-1.0,3.0,6.0
88641,88918.709,18.0,88900.709,0.0,-1.0,3.0,6.0
88642,212451.814,18.0,212433.814,0.0,-1.0,3.0,6.0
88643,12863.889,18.0,12845.889,0.0,-1.0,3.0,6.0
88644,39621.623,18.0,39603.623,0.0,-1.0,3.0,6.0
88645,368561.399,18.0,368543.399,0.0,-1.0,3.0,6.0
88646,396779.303,18.0,396761.303,0.0,-1.0,3.0,6.0
88647,1545.217,18.0,1527.217,0.0,1.0,2.0,4.0
88648,55287.84,13.166,55274.674,0.0,-1.0,3.0,6.0
88649,55287.84,13.166,55274.674,0.0,-1.0,3.0,6.0
88650,30529.227,18.0,30511.227,0.0,-1.0,3.0,6.0
88651,20370.771,18.0,20352.771,0.0,-1.0,3.0,6.0
88652,1897.841,18.0,1879.841,0.0,-1.0,3.0,6.0
88653,202223.194,18.0,202205.194,0.0,-1.0,3.0,6.0
88654,53102.665,18.0,53084.665,0.0,-1.0,3.0,6.0
88655,19023.041,18.0,19005.041,0.0,-1.0,3.0,6.0
88656,10174.104,18.0,10156.104,0.0,-1.0,3.0,6.0
88657,50214.188,18.0,50196.188,0.0,-1.0,3.0,6.0
88658,2444.086,18.0,2426.086,0.0,-1.0,3.0,6.0
88659,17303.689,14.0,17289.689,0.0,-1.0,3.0,6.0
88660,1100.874,18.0,1082.874,0.0,1.0,2.0,4.0
88661,42290.588,18.0,42272.588,0.0,-1.0,3.0,6.0
88662,13910.995,18.0,13892.995,0.0,-1.0,3.0,6.0
88663,1897.428,18.0,1879.428,0.0,-1.0,3.0,6.0
88664,64598.643,18.0,64580.643,0.0,-1.0,3.0,6.0
88665,851027.504,18.0,851009.504,0.0,-1.0,3.0,6.0
88666,377187.733,18.0,377169.733,0.0,-1.0,3.0,6.0
88667,152557.795,16.94,152540.855,0.0,-1.0,3.0,6.0
88668,62127.783,18.0,62109.783,0.0,-1.0,3.0,6.0
88669,16615.398,18.0,16597.398,0.0,-1.0,3.0,6.0
88670,1528.626,18.0,1510.626,0.0,1.0,2.0,4.0
88671,41456.783,18.0,41438.783,0.0,-1.0,3.0,6.0
88672,40977.975,18.0,40959.975,0.0,-1.0,3.0,6.0
88673,635.13,18.0,617.13,0.0,1.0,2.0,4.0
88674,53328.025,18.0,53310.025,0.0,-1.0,3.0,6.0
88675,1214.63,18.0,1196.63,0.0,1.0,2.0,4.0
88676,44601.789,18.0,44583.789,0.0,-1.0,3.0,6.0
88677,233287.145,18.0,233269.145,0.0,-1.0,3.0,6.0
88678,33577.729,18.0,33559.729,0.0,-1.0,3.0,6.0
88679,260400.437,18.0,260382.437,0.0,-1.0,3.0,6.0
88680,13051.705,8.133,13043.572,0.0,-1.0,3.0,6.0
88681,57564.238,18.0,57546.238,0.0,-1.0,3.0,6.0
88682,57564.238,18.0,57546.238,0.0,-1.0,3.0,6.0
88683,143942.484,18.0,143924.484,0.0,-1.0,3.0,6.0
88684,76401.792,18.0,76383.792,0.0,-1.0,3.0,6.0
88685,80402.144,18.0,80384.144,0.0,-1.0,3.0,6.0
88686,400026.96,18.0,400008.96,0.0,-1.0,3.0,6.0
88687,541.286,6.233,535.053,0.0,1.0,2.0,4.0
88688,173178.255,18.0,173160.255,0.0,-1.0,3.0,6.0
88689,7964.28,18.0,7946.28,0.0,-1.0,3.0,6.0
88690,219743.571,18.0,219725.571,0.0,-1.0,3.0,6.0
88691,250946.617,18.0,250928.617,0.0,-1.0,3.0,6.0
88692,438806.271,18.0,438788.271,0.0,-1.0,3.0,6.0
88693,52471.965,18.0,52453.965,0.0,-1.0,3.0,6.0
88694,33399.875,18.0,33381.875,0.0,-1.0,3.0,6.0
88695,514608.834,18.0,514590.834,0.0,-1.0,3.0,6.0
88696,103969.381,18.0,103951.381,0.0,-1.0,3.0,6.0
88697,680700.651,18.0,680682.651,0.0,-1.0,3.0,6.0
88698,5463.777,17.8,5445.977,0.0,-1.0,3.0,6.0
88699,1928.473,18.0,1910.473,0.0,-1.0,3.0,6.0
88700,33268.382,18.0,33250.382,0.0,-1.0,3.0,6.0
88701,6615.774,18.0,6597.774,0.0,-1.0,3.0,6.0
88702,5906.825,18.0,5888.825,0.0,-1.0,3.0,6.0
88703,48471.891,18.0,48453.891,0.0,-1.0,3.0,6.0
88704,31583.857,18.0,31565.857,0.0,-1.0,3.0,6.0
88705,155449.539,18.0,155431.539,0.0,-1.0,3.0,6.0
88706,411178.874,18.0,411160.874,0.0,-1.0,3.0,6.0
88707,57213.477,0.0,57213.477,0.0,-1.0,3.0,6.0
88708,50282.273,0.0,50282.273,0.0,-1.0,3.0,6.0
88709,155072.034,16.94,155055.094,0.0,-1.0,3.0,6.0
88710,31277.723,18.0,31259.723,0.0,-1.0,3.0,6.0
88711,160157.416,18.0,160139.416,0.0,-1.0,3.0,6.0
88712,31147.88,18.0,31129.88,0.0,-1.0,3.0,6.0
88713,33539.898,18.0,33521.898,0.0,-1.0,3.0,6.0
88714,30539.751,18.0,30521.751,0.0,-1.0,3.0,6.0
88715,459064.267,18.0,459046.267,0.0,-1.0,3.0,6.0
88716,4801.052,15.066,4785.986,0.0,-1.0,3.0,6.0
88717,1747.748,18.0,1729.748,0.0,1.0,2.0,4.0
88718,6426.558,18.0,6408.558,0.0,-1.0,3.0,6.0
88719,988.194,10.2,977.994,0.0,1.0,2.0,4.0
88720,2139.784,18.0,2121.784,0.0,-1.0,3.0,6.0
88721,2073.063,18.0,2055.063,0.0,-1.0,3.0,6.0
88722,4859.598,7.433,4852.165,0.0,-1.0,3.0,6.0
88723,50727.858,18.0,50709.858,0.0,-1.0,3.0,6.0
88724,123463.272,18.0,123445.272,0.0,-1.0,3.0,6.0
88725,294166.244,18.0,294148.244,0.0,-1.0,3.0,6.0
88726,133531.926,0.0,133531.926,0.0,-1.0,3.0,6.0
88727,78379.394,18.0,78361.394,0.0,-1.0,3.0,6.0
88728,974330.587,18.0,974312.587,0.0,-1.0,3.0,6.0
88729,1733.782,18.0,1715.782,0.0,1.0,2.0,4.0
88730,205.365,18.0,187.365,0.0,1.0,2.0,4.0
88731,3121.082,18.0,3103.082,0.0,-1.0,3.0,6.0
88732,391701.187,18.0,391683.187,0.0,-1.0,3.0,6.0
88733,96116.693,18.0,96098.693,0.0,-1.0,3.0,6.0
88734,86859.447,11.3,86848.147,0.0,-1.0,3.0,6.0
88735,5256.395,18.0,5238.395,0.0,-1.0,3.0,6.0
88736,7391.901,18.0,7373.901,0.0,-1.0,3.0,6.0
88737,41976.179,18.0,41958.179,0.0,-1.0,3.0,6.0
88738,144283.564,18.0,144265.564,0.0,-1.0,3.0,6.0
88739,79119.722,18.0,79101.722,0.0,-1.0,3.0,6.0
88740,163953.744,18.0,163935.744,0.0,-1.0,3.0,6.0
88741,27811.23,18.0,27793.23,0.0,-1.0,3.0,6.0
88742,4638.704,18.0,4620.704,0.0,-1.0,3.0,6.0
88743,80750.442,18.0,80732.442,0.0,-1.0,3.0,6.0
88744,863.919,18.0,845.919,0.0,1.0,2.0,4.0
88745,45101.493,18.0,45083.493,0.0,-1.0,3.0,6.0
88746,775563.155,18.0,775545.155,0.0,-1.0,3.0,6.0
88747,35880.766,18.0,35862.766,0.0,-1.0,3.0,6.0
88748,582945.939,18.0,582927.939,0.0,-1.0,3.0,6.0
88749,17453.536,18.0,17435.536,0.0,-1.0,3.0,6.0
88750,33697.485,18.0,33679.485,0.0,-1.0,3.0,6.0
88751,1114475.528,18.0,1114457.528,0.0,-1.0,3.0,6.0
88752,56449.075,18.0,56431.075,0.0,-1.0,3.0,6.0
88753,2392.935,18.0,2374.935,0.0,-1.0,3.0,6.0
88754,3642.665,10.2,3632.465,0.0,-1.0,3.0,6.0
88755,936077.767,18.0,936059.767,0.0,-1.0,3.0,6.0
88756,79102.665,18.0,79084.665,0.0,-1.0,3.0,6.0
88757,76143.899,17.533,76126.366,0.0,-1.0,3.0,6.0
88758,120015.761,13.04,120002.721,0.0,-1.0,3.0,6.0
88759,7166.089,18.0,7148.089,0.0,-1.0,3.0,6.0
88760,4302.159,18.0,4284.159,0.0,-1.0,3.0,6.0
88761,45894.271,18.0,45876.271,0.0,-1.0,3.0,6.0
88762,186902.684,18.0,186884.684,0.0,-1.0,3.0,6.0
88763,7982.243,18.0,7964.243,0.0,-1.0,3.0,6.0
88764,244482.368,0.0,244482.368,0.0,-1.0,3.0,6.0
88765,788052.955,18.0,788034.955,0.0,-1.0,3.0,6.0
88766,159805.988,18.0,159787.988,0.0,-1.0,3.0,6.0
88767,54435.931,18.0,54417.931,0.0,-1.0,3.0,6.0
88768,181548.366,14.7,181533.666,0.0,-1.0,3.0,6.0
88769,22171.903,18.0,22153.903,0.0,-1.0,3.0,6.0
88770,75218.584,16.4,75202.184,0.0,-1.0,3.0,6.0
88771,4590.833,6.933,4583.9,0.0,-1.0,3.0,6.0
88772,796.171,18.0,778.171,0.0,1.0,2.0,4.0
88773,14895.965,18.0,14877.965,0.0,-1.0,3.0,6.0
88774,951917.002,18.0,951899.002,0.0,-1.0,3.0,6.0
88775,155024.957,18.0,155006.957,0.0,-1.0,3.0,6.0
88776,15994.835,18.0,15976.835,0.0,-1.0,3.0,6.0
88777,682421.789,18.0,682403.789,0.0,-1.0,3.0,6.0
88778,364088.517,18.0,364070.517,0.0,-1.0,3.0,6.0
88779,650277.868,15.033,650262.835,0.0,-1.0,3.0,6.0
88780,3821.709,18.0,3803.709,0.0,-1.0,3.0,6.0
88781,429748.288,18.0,429730.288,0.0,-1.0,3.0,6.0
88782,277874.105,7.4,277866.705,0.0,-1.0,3.0,6.0
88783,8921.812,18.0,8903.812,0.0,-1.0,3.0,6.0
88784,24148.51,18.0,24130.51,0.0,-1.0,3.0,6.0
88785,545.572,18.0,527.572,0.0,1.0,2.0,4.0
88786,64788.559,10.2,64778.359,0.0,-1.0,3.0,6.0
88787,22907.791,18.0,22889.791,0.0,-1.0,3.0,6.0
88788,26190.001,18.0,26172.001,0.0,-1.0,3.0,6.0
88789,28950.841,18.0,28932.841,0.0,-1.0,3.0,6.0
88790,28991.297,10.966,28980.331,0.0,-1.0,3.0,6.0
88791,86396.97,18.0,86378.97,0.0,-1.0,3.0,6.0
88792,23239.137,18.0,23221.137,0.0,-1.0,3.0,6.0
88793,10626.433,18.0,10608.433,0.0,-1.0,3.0,6.0
88794,13565.565,18.0,13547.565,0.0,-1.0,3.0,6.0
88795,31595.19,18.0,31577.19,0.0,-1.0,3.0,6.0
88796,5973.387,18.0,5955.387,0.0,-1.0,3.0,6.0
88797,389224.478,16.066,389208.412,0.0,-1.0,3.0,6.0
88798,38547.632,18.0,38529.632,0.0,-1.0,3.0,6.0
88799,88569.212,18.0,88551.212,0.0,-1.0,3.0,6.0
88800,259945.933,18.0,259927.933,0.0,-1.0,3.0,6.0
88801,1884.104,18.0,1866.104,0.0,-1.0,3.0,6.0
88802,10271.987,18.0,10253.987,0.0,-1.0,3.0,6.0
88803,84236.563,18.0,84218.563,0.0,-1.0,3.0,6.0
88804,96480.131,18.0,96462.131,0.0,-1.0,3.0,6.0
88805,323574.378,18.0,323556.378,0.0,-1.0,3.0,6.0
88806,187666.291,9.2,187657.091,0.0,-1.0,3.0,6.0
88807,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0
88808,258.229,18.0,240.229,0.0,1.0,2.0,4.0
88809,971757.192,18.0,971739.192,0.0,-1.0,3.0,6.0
88810,49966.72,18.0,49948.72,0.0,-1.0,3.0,6.0
88811,2293.007,18.0,2275.007,0.0,-1.0,3.0,6.0
88812,67747.336,18.0,67729.336,0.0,-1.0,3.0,6.0
88813,48974.359,18.0,48956.359,0.0,-1.0,3.0,6.0
88814,86791.661,13.166,86778.495,0.0,-1.0,3.0,6.0
88815,57902.29,18.0,57884.29,0.0,-1.0,3.0,6.0
88816,41651.27,18.0,41633.27,0.0,-1.0,3.0,6.0
88817,103909.374,18.0,103891.374,0.0,-1.0,3.0,6.0
88818,204345.009,18.0,204327.009,0.0,-1.0,3.0,6.0
88819,65834.978,18.0,65816.978,0.0,-1.0,3.0,6.0
88820,864408.578,18.0,864390.578,0.0,-1.0,3.0,6.0
88821,2064.692,14.216,2050.476,0.0,-1.0,3.0,6.0
88822,1581.847,18.0,1563.847,0.0,1.0,2.0,4.0
88823,2296.767,18.0,2278.767,0.0,-1.0,3.0,6.0
88824,140847.434,18.0,140829.434,0.0,-1.0,3.0,6.0
88825,503034.126,18.0,503016.126,0.0,-1.0,3.0,6.0
88826,21939.898,18.0,21921.898,0.0,-1.0,3.0,6.0
88827,249.946,18.0,231.946,0.0,1.0,2.0,4.0
88828,23181.895,18.0,23163.895,0.0,-1.0,3.0,6.0
88829,15603.31,18.0,15585.31,0.0,-1.0,3.0,6.0
88830,1765.946,18.0,1747.946,0.0,1.0,2.0,4.0
88831,8886.119,18.0,8868.119,0.0,-1.0,3.0,6.0
88832,77885.265,18.0,77867.265,0.0,-1.0,3.0,6.0
88833,501373.791,18.0,501355.791,0.0,-1.0,3.0,6.0
88834,268792.273,15.933,268776.34,0.0,-1.0,3.0,6.0
88835,83619.47,18.0,83601.47,0.0,-1.0,3.0,6.0
88836,1566.365,18.0,1548.365,0.0,1.0,2.0,4.0
88837,4869.776,8.533,4861.243,0.0,-1.0,3.0,6.0
88838,62376.143,18.0,62358.143,0.0,-1.0,3.0,6.0
88839,465.178,18.0,447.178,0.0,1.0,2.0,4.0
88840,333.932,18.0,315.932,0.0,1.0,2.0,4.0
88841,543.669,18.0,525.669,0.0,1.0,2.0,4.0
88842,55742.435,18.0,55724.435,0.0,-1.0,3.0,6.0
88843,45081.543,18.0,45063.543,0.0,-1.0,3.0,6.0
88844,97640.598,18.0,97622.598,0.0,-1.0,3.0,6.0
88845,4665.782,18.0,4647.782,0.0,-1.0,3.0,6.0
88846,136877.011,6.766,136870.245,0.0,-1.0,3.0,6.0
88847,11710.586,18.0,11692.586,0.0,-1.0,3.0,6.0
88848,1480.787,11.56,1469.227,0.0,1.0,2.0,4.0
88849,44499.416,14.533,44484.883,0.0,-1.0,3.0,6.0
88850,11135.504,18.0,11117.504,0.0,-1.0,3.0,6.0
88851,5458.077,18.0,5440.077,0.0,-1.0,3.0,6.0
88852,6428.487,11.36,6417.127,0.0,-1.0,3.0,6.0
88853,422343.608,18.0,422325.608,0.0,-1.0,3.0,6.0
88854,386253.47,18.0,386235.47,0.0,-1.0,3.0,6.0
88855,310031.138,18.0,310013.138,0.0,-1.0,3.0,6.0
88856,375.764,14.8,360.964,0.0,1.0,2.0,4.0
88857,74804.669,18.0,74786.669,0.0,-1.0,3.0,6.0
88858,289.127,7.433,281.694,0.0,1.0,2.0,4.0
88859,26675.406,18.0,26657.406,0.0,-1.0,3.0,6.0
88860,1862.466,6.666,1855.8,0.0,-1.0,3.0,6.0
88861,66510.556,18.0,66492.556,0.0,-1.0,3.0,6.0
88862,387427.81,18.0,387409.81,0.0,-1.0,3.0,6.0
88863,134669.668,18.0,134651.668,0.0,-1.0,3.0,6.0
88864,167293.116,18.0,167275.116,0.0,-1.0,3.0,6.0
88865,1850.041,16.35,1833.691,0.0,-1.0,3.0,6.0
88866,966.198,18.0,948.198,0.0,1.0,2.0,4.0
88867,118741.747,18.0,118723.747,0.0,-1.0,3.0,6.0
88868,62657.896,18.0,62639.896,0.0,-1.0,3.0,6.0
88869,4050.214,0.0,4050.214,0.0,-1.0,3.0,6.0
88870,76486.049,18.0,76468.049,0.0,-1.0,3.0,6.0
88871,26567.773,14.766,26553.007,0.0,-1.0,3.0,6.0
88872,66878.959,18.0,66860.959,0.0,-1.0,3.0,6.0
88873,81446.078,18.0,81428.078,0.0,-1.0,3.0,6.0
88874,115912.11,18.0,115894.11,0.0,-1.0,3.0,6.0
88875,16017.67,18.0,15999.67,0.0,-1.0,3.0,6.0
88876,45580.649,18.0,45562.649,0.0,-1.0,3.0,6.0
88877,61199.521,18.0,61181.521,0.0,-1.0,3.0,6.0
88878,5986.061,18.0,5968.061,0.0,-1.0,3.0,6.0
88879,86237.485,18.0,86219.485,0.0,-1.0,3.0,6.0
88880,257693.783,18.0,257675.783,0.0,-1.0,3.0,6.0
88881,192859.103,12.733,192846.37,0.0,-1.0,3.0,6.0
88882,212367.518,9.2,212358.318,0.0,-1.0,3.0,6.0
88883,218987.065,14.366,218972.699,0.0,-1.0,3.0,6.0
88884,76442.275,18.0,76424.275,0.0,-1.0,3.0,6.0
88885,492390.844,18.0,492372.844,0.0,-1.0,3.0,6.0
88886,10618.066,18.0,10600.066,0.0,-1.0,3.0,6.0
88887,64557.766,18.0,64539.766,0.0,-1.0,3.0,6.0
88888,4069.419,18.0,4051.419,0.0,-1.0,3.0,6.0
88889,52333.655,18.0,52315.655,0.0,-1.0,3.0,6.0
88890,484479.463,18.0,484461.463,0.0,-1.0,3.0,6.0
88891,343704.587,18.0,343686.587,0.0,-1.0,3.0,6.0
88892,88556.618,18.0,88538.618,0.0,-1.0,3.0,6.0
88893,190258.801,18.0,190240.801,0.0,-1.0,3.0,6.0
88894,24715.907,18.0,24697.907,0.0,-1.0,3.0,6.0
88895,312954.183,18.0,312936.183,0.0,-1.0,3.0,6.0
88896,62929.198,6.233,62922.965,0.0,-1.0,3.0,6.0
88897,1742.502,18.0,1724.502,0.0,1.0,2.0,4.0
88898,48605.923,18.0,48587.923,0.0,-1.0,3.0,6.0
88899,96576.155,18.0,96558.155,0.0,-1.0,3.0,6.0
88900,97313.363,18.0,97295.363,0.0,-1.0,3.0,6.0
88901,97313.363,18.0,97295.363,0.0,-1.0,3.0,6.0
88902,48996.921,18.0,48978.921,0.0,-1.0,3.0,6.0
88903,153820.627,18.0,153802.627,0.0,-1.0,3.0,6.0
88904,67241.401,18.0,67223.401,0.0,-1.0,3.0,6.0
88905,167838.755,18.0,167820.755,0.0,-1.0,3.0,6.0
88906,3828.912,18.0,3810.912,0.0,-1.0,3.0,6.0
88907,6469.04,18.0,6451.04,0.0,-1.0,3.0,6.0
88908,45761.69,14.283,45747.407,0.0,-1.0,3.0,6.0
88909,2494.223,18.0,2476.223,0.0,-1.0,3.0,6.0
88910,1239.727,18.0,1221.727,0.0,1.0,2.0,4.0
88911,10444.895,18.0,10426.895,0.0,-1.0,3.0,6.0
88912,70.262,18.0,52.262,0.0,1.0,2.0,4.0
88913,44665.708,15.0,44650.708,0.0,-1.0,3.0,6.0
88914,682.261,18.0,664.261,0.0,1.0,2.0,4.0
88915,682.261,18.0,664.261,0.0,1.0,2.0,4.0
88916,608.001,18.0,590.001,0.0,1.0,2.0,4.0
88917,416.694,14.898,401.796,0.0,1.0,2.0,4.0
88918,155.722,18.0,137.722,0.0,1.0,2.0,4.0
88919,553.399,7.533,545.866,0.0,1.0,2.0,4.0
88920,6484.508,10.724,6473.784,0.0,-1.0,3.0,6.0
88921,54935.774,18.0,54917.774,0.0,-1.0,3.0,6.0
88922,71670.454,18.0,71652.454,1.0,-1.0,3.0,7.0
88923,157961.397,0.0,157961.397,0.0,-1.0,3.0,6.0
88924,94089.412,18.0,94071.412,0.0,-1.0,3.0,6.0
88925,61989.546,18.0,61971.546,0.0,-1.0,3.0,6.0
88926,24828.274,18.0,24810.274,0.0,-1.0,3.0,6.0
88927,80371.748,18.0,80353.748,0.0,-1.0,3.0,6.0
88928,103476.384,18.0,103458.384,0.0,-1.0,3.0,6.0
88929,18887.277,7.9,18879.377,0.0,-1.0,3.0,6.0
88930,3141.126,18.0,3123.126,0.0,-1.0,3.0,6.0
88931,126740.237,18.0,126722.237,0.0,-1.0,3.0,6.0
88932,505296.074,18.0,505278.074,0.0,-1.0,3.0,6.0
88933,53045.04,18.0,53027.04,0.0,-1.0,3.0,6.0
88934,55058.231,18.0,55040.231,0.0,-1.0,3.0,6.0
88935,3221.754,18.0,3203.754,0.0,-1.0,3.0,6.0
88936,159921.317,8.9,159912.417,0.0,-1.0,3.0,6.0
88937,29633.483,10.2,29623.283,0.0,-1.0,3.0,6.0
88938,72937.473,18.0,72919.473,0.0,-1.0,3.0,6.0
88939,27551.952,18.0,27533.952,0.0,-1.0,3.0,6.0
88940,10211.605,18.0,10193.605,0.0,-1.0,3.0,6.0
88941,172357.955,10.5,172347.455,0.0,-1.0,3.0,6.0
88942,59155.764,18.0,59137.764,0.0,-1.0,3.0,6.0
88943,4130.367,18.0,4112.367,0.0,-1.0,3.0,6.0
88944,461521.831,18.0,461503.831,0.0,-1.0,3.0,6.0
88945,17503.205,18.0,17485.205,0.0,-1.0,3.0,6.0
88946,1328.422,18.0,1310.422,0.0,1.0,2.0,4.0
88947,210.583,18.0,192.583,0.0,1.0,2.0,4.0
88948,128062.136,18.0,128044.136,0.0,-1.0,3.0,6.0
88949,16275.554,18.0,16257.554,0.0,-1.0,3.0,6.0
88950,126874.266,18.0,126856.266,0.0,-1.0,3.0,6.0
88951,565757.764,18.0,565739.764,0.0,-1.0,3.0,6.0
88952,50985.267,18.0,50967.267,0.0,-1.0,3.0,6.0
88953,9059.462,18.0,9041.462,0.0,-1.0,3.0,6.0
88954,46481.974,18.0,46463.974,0.0,-1.0,3.0,6.0
88955,3167.866,18.0,3149.866,0.0,-1.0,3.0,6.0
88956,56977.959,13.383,56964.576,0.0,-1.0,3.0,6.0
88957,107471.845,10.066,107461.779,0.0,-1.0,3.0,6.0
88958,110373.495,18.0,110355.495,0.0,-1.0,3.0,6.0
88959,145292.177,18.0,145274.177,0.0,-1.0,3.0,6.0
88960,1937.265,18.0,1919.265,0.0,-1.0,3.0,6.0
88961,45.225,9.0,36.225,0.0,1.0,2.0,4.0
88962,253.817,18.0,235.817,0.0,1.0,2.0,4.0
88963,49321.055,18.0,49303.055,0.0,-1.0,3.0,6.0
88964,364855.182,18.0,364837.182,0.0,-1.0,3.0,6.0
88965,2330.238,18.0,2312.238,0.0,-1.0,3.0,6.0
88966,24594.636,16.94,24577.696,0.0,-1.0,3.0,6.0
88967,9477.83,18.0,9459.83,0.0,-1.0,3.0,6.0
88968,220564.026,18.0,220546.026,0.0,-1.0,3.0,6.0
88969,276037.338,18.0,276019.338,0.0,-1.0,3.0,6.0
88970,14968.452,18.0,14950.452,0.0,-1.0,3.0,6.0
88971,504419.597,18.0,504401.597,0.0,-1.0,3.0,6.0
88972,86607.822,18.0,86589.822,0.0,-1.0,3.0,6.0
88973,51150.701,18.0,51132.701,0.0,-1.0,3.0,6.0
88974,181552.21,18.0,181534.21,0.0,-1.0,3.0,6.0
88975,407879.94,18.0,407861.94,0.0,-1.0,3.0,6.0
88976,68643.134,10.233,68632.901,0.0,-1.0,3.0,6.0
88977,3683.36,18.0,3665.36,0.0,-1.0,3.0,6.0
88978,167315.445,18.0,167297.445,0.0,-1.0,3.0,6.0
88979,221027.159,18.0,221009.159,0.0,-1.0,3.0,6.0
88980,41033.677,18.0,41015.677,0.0,-1.0,3.0,6.0
88981,81112.903,18.0,81094.903,0.0,-1.0,3.0,6.0
88982,141588.685,13.433,141575.252,0.0,-1.0,3.0,6.0
88983,52825.946,18.0,52807.946,0.0,-1.0,3.0,6.0
88984,416019.691,18.0,416001.691,0.0,-1.0,3.0,6.0
88985,327755.832,15.0,327740.832,0.0,-1.0,3.0,6.0
88986,184839.771,18.0,184821.771,0.0,-1.0,3.0,6.0
88987,672.383,18.0,654.383,0.0,1.0,2.0,4.0
88988,18993.212,10.2,18983.012,0.0,-1.0,3.0,6.0
88989,55110.234,18.0,55092.234,0.0,-1.0,3.0,6.0
88990,54055.389,18.0,54037.389,0.0,-1.0,3.0,6.0
88991,67894.21,18.0,67876.21,0.0,-1.0,3.0,6.0
88992,149650.937,18.0,149632.937,0.0,-1.0,3.0,6.0
88993,45828.563,14.566,45813.997,0.0,-1.0,3.0,6.0
88994,44348.64,18.0,44330.64,0.0,-1.0,3.0,6.0
88995,487942.527,18.0,487924.527,0.0,-1.0,3.0,6.0
88996,66006.632,18.0,65988.632,0.0,-1.0,3.0,6.0
88997,45494.095,18.0,45476.095,0.0,-1.0,3.0,6.0
88998,3881.882,8.72,3873.162,0.0,-1.0,3.0,6.0
88999,68.643,18.0,50.643,0.0,1.0,2.0,4.0
89000,1269318.616,18.0,1269300.616,0.0,-1.0,3.0,6.0
89001,76057.207,18.0,76039.207,0.0,-1.0,3.0,6.0
89002,174986.507,18.0,174968.507,0.0,-1.0,3.0,6.0
89003,26353.497,18.0,26335.497,0.0,-1.0,3.0,6.0
89004,3105.964,18.0,3087.964,0.0,-1.0,3.0,6.0
89005,154566.456,7.4,154559.056,0.0,-1.0,3.0,6.0
89006,9215.52,0.0,9215.52,0.0,-1.0,3.0,6.0
89007,75921.867,18.0,75903.867,0.0,-1.0,3.0,6.0
89008,67288.538,18.0,67270.538,0.0,-1.0,3.0,6.0
89009,67288.538,18.0,67270.538,0.0,-1.0,3.0,6.0
89010,55324.229,18.0,55306.229,0.0,-1.0,3.0,6.0
89011,55324.229,18.0,55306.229,0.0,-1.0,3.0,6.0
89012,5586.131,17.533,5568.598,0.0,-1.0,3.0,6.0
89013,135.067,18.0,117.067,0.0,1.0,2.0,4.0
89014,1789.714,18.0,1771.714,0.0,1.0,2.0,4.0
89015,1000.102,18.0,982.102,0.0,1.0,2.0,4.0
89016,911.054,18.0,893.054,0.0,1.0,2.0,4.0
89017,1352.036,18.0,1334.036,0.0,1.0,2.0,4.0
89018,3991.977,18.0,3973.977,0.0,-1.0,3.0,6.0
89019,24583.324,18.0,24565.324,0.0,-1.0,3.0,6.0
89020,1556.466,18.0,1538.466,0.0,1.0,2.0,4.0
89021,2022.524,18.0,2004.524,0.0,-1.0,3.0,6.0
89022,8137.073,11.04,8126.033,0.0,-1.0,3.0,6.0
89023,3863.984,18.0,3845.984,0.0,-1.0,3.0,6.0
89024,4666.883,18.0,4648.883,0.0,-1.0,3.0,6.0
89025,200330.143,18.0,200312.143,0.0,-1.0,3.0,6.0
89026,1534.515,18.0,1516.515,0.0,1.0,2.0,4.0
89027,210004.473,18.0,209986.473,0.0,-1.0,3.0,6.0
89028,56968.011,18.0,56950.011,0.0,-1.0,3.0,6.0
89029,66100.339,18.0,66082.339,0.0,-1.0,3.0,6.0
89030,54442.64,18.0,54424.64,0.0,-1.0,3.0,6.0
89031,67800.298,18.0,67782.298,0.0,-1.0,3.0,6.0
89032,55958.745,18.0,55940.745,0.0,-1.0,3.0,6.0
89033,79147.256,18.0,79129.256,0.0,-1.0,3.0,6.0
89034,90266.476,18.0,90248.476,0.0,-1.0,3.0,6.0
89035,169368.484,8.72,169359.764,0.0,-1.0,3.0,6.0
89036,44859.72,18.0,44841.72,0.0,-1.0,3.0,6.0
89037,76077.949,18.0,76059.949,0.0,-1.0,3.0,6.0
