row_id,user_tab_positive_support,user_tab_negative_support
91659,12.0,14.0
91660,12.0,14.0
91661,2.0,4.0
91662,2.0,4.0
91663,3.0,8.0
91664,3.0,8.0
91665,0.0,8.0
91666,19.0,39.0
91667,19.0,39.0
91668,19.0,39.0
91669,19.0,39.0
91670,19.0,39.0
91671,19.0,39.0
91672,19.0,39.0
91673,2.0,6.0
91674,2.0,6.0
91675,8.0,9.0
91676,137.0,227.0
91677,137.0,227.0
91678,137.0,227.0
91679,137.0,227.0
91680,6.0,6.0
91681,34.0,63.0
91682,34.0,63.0
91683,34.0,63.0
91684,34.0,63.0
91685,34.0,63.0
91686,33.0,107.0
91687,6.0,19.0
91688,6.0,19.0
91689,11.0,26.0
91690,35.0,99.0
91691,35.0,99.0
91692,35.0,99.0
91693,19.0,42.0
91694,24.0,15.0
91695,68.0,14.0
91696,0.0,6.0
91697,5.0,30.0
91698,0.0,34.0
91699,0.0,5.0
91700,0.0,0.0
91701,2.0,0.0
91702,42.0,14.0
91703,7.0,30.0
91704,7.0,30.0
91705,0.0,0.0
91706,0.0,0.0
91707,3.0,2.0
91708,11.0,4.0
91709,0.0,1.0
91710,0.0,0.0
91711,0.0,1.0
91712,3.0,19.0
91713,50.0,45.0
91714,50.0,45.0
91715,16.0,61.0
91716,16.0,61.0
91717,4.0,14.0
91718,16.0,36.0
91719,9.0,14.0
91720,9.0,14.0
91721,9.0,14.0
91722,0.0,2.0
91723,7.0,11.0
91724,7.0,11.0
91725,1.0,3.0
91726,0.0,0.0
91727,1.0,0.0
91728,0.0,114.0
91729,0.0,114.0
91730,0.0,114.0
91731,0.0,114.0
91732,0.0,114.0
91733,9.0,36.0
91734,9.0,7.0
91735,23.0,31.0
91736,23.0,31.0
91737,23.0,31.0
91738,23.0,31.0
91739,13.0,14.0
91740,26.0,38.0
91741,5.0,1.0
91742,5.0,1.0
91743,2.0,5.0
91744,22.0,19.0
91745,22.0,19.0
91746,0.0,2.0
91747,13.0,34.0
91748,12.0,15.0
91749,12.0,15.0
91750,6.0,12.0
91751,6.0,12.0
91752,12.0,31.0
91753,12.0,31.0
91754,0.0,7.0
91755,0.0,7.0
91756,3.0,11.0
91757,3.0,11.0
91758,3.0,11.0
91759,1.0,26.0
91760,1.0,26.0
91761,4.0,5.0
91762,4.0,5.0
91763,4.0,5.0
91764,4.0,5.0
91765,4.0,5.0
91766,7.0,21.0
91767,7.0,21.0
91768,2.0,44.0
91769,7.0,21.0
91770,16.0,7.0
91771,16.0,7.0
91772,16.0,7.0
91773,16.0,7.0
91774,16.0,7.0
91775,16.0,7.0
91776,16.0,7.0
91777,0.0,0.0
91778,0.0,0.0
91779,0.0,0.0
91780,0.0,0.0
91781,0.0,0.0
91782,0.0,0.0
91783,0.0,0.0
91784,0.0,0.0
91785,0.0,0.0
91786,0.0,0.0
91787,0.0,0.0
91788,0.0,0.0
91789,9.0,0.0
91790,18.0,11.0
91791,2.0,3.0
91792,2.0,3.0
91793,10.0,28.0
91794,10.0,28.0
91795,21.0,54.0
91796,10.0,28.0
91797,10.0,28.0
91798,1.0,4.0
91799,1.0,4.0
91800,11.0,58.0
91801,11.0,58.0
91802,11.0,58.0
91803,11.0,58.0
91804,11.0,58.0
91805,11.0,58.0
91806,0.0,33.0
91807,0.0,33.0
91808,2.0,28.0
91809,2.0,28.0
91810,10.0,9.0
91811,12.0,13.0
91812,14.0,5.0
91813,45.0,103.0
91814,45.0,103.0
91815,5.0,17.0
91816,3.0,0.0
91817,5.0,16.0
91818,3.0,1.0
91819,2.0,0.0
91820,1.0,9.0
91821,0.0,17.0
91822,5.0,26.0
91823,35.0,41.0
91824,9.0,50.0
91825,9.0,50.0
91826,9.0,50.0
91827,9.0,50.0
91828,9.0,50.0
91829,43.0,68.0
91830,43.0,68.0
91831,43.0,68.0
91832,0.0,2.0
91833,0.0,2.0
91834,43.0,68.0
91835,3.0,5.0
91836,7.0,51.0
91837,7.0,51.0
91838,1.0,11.0
91839,6.0,9.0
91840,26.0,43.0
91841,26.0,43.0
91842,26.0,43.0
91843,26.0,43.0
91844,26.0,43.0
91845,26.0,43.0
91846,1.0,7.0
91847,4.0,263.0
91848,4.0,263.0
91849,4.0,263.0
91850,12.0,32.0
91851,12.0,32.0
91852,4.0,263.0
91853,0.0,8.0
91854,0.0,8.0
91855,0.0,8.0
91856,2.0,3.0
91857,0.0,0.0
91858,0.0,0.0
91859,0.0,1.0
91860,39.0,33.0
91861,39.0,33.0
91862,39.0,33.0
91863,39.0,33.0
91864,1.0,0.0
91865,2.0,5.0
91866,1.0,1.0
91867,40.0,31.0
91868,18.0,14.0
91869,46.0,10.0
91870,0.0,0.0
91871,46.0,10.0
91872,46.0,10.0
91873,46.0,10.0
91874,0.0,1.0
91875,2.0,21.0
91876,2.0,21.0
91877,2.0,21.0
91878,2.0,21.0
91879,24.0,53.0
91880,24.0,53.0
91881,31.0,49.0
91882,2.0,1.0
91883,31.0,49.0
91884,31.0,49.0
91885,16.0,43.0
91886,7.0,25.0
91887,7.0,25.0
91888,7.0,25.0
91889,7.0,25.0
91890,7.0,25.0
91891,8.0,3.0
91892,6.0,10.0
91893,5.0,3.0
91894,21.0,34.0
91895,21.0,34.0
91896,10.0,17.0
91897,10.0,17.0
91898,10.0,17.0
91899,10.0,17.0
91900,0.0,53.0
91901,0.0,53.0
91902,0.0,53.0
91903,0.0,53.0
91904,33.0,27.0
91905,33.0,27.0
91906,33.0,27.0
91907,33.0,27.0
91908,33.0,27.0
91909,33.0,27.0
91910,33.0,27.0
91911,20.0,15.0
91912,20.0,15.0
91913,20.0,15.0
91914,20.0,15.0
91915,20.0,15.0
91916,3.0,39.0
91917,3.0,39.0
91918,3.0,39.0
91919,5.0,0.0
91920,0.0,8.0
91921,0.0,8.0
91922,12.0,2.0
91923,10.0,5.0
91924,5.0,16.0
91925,5.0,16.0
91926,25.0,78.0
91927,0.0,2.0
91928,25.0,78.0
91929,25.0,78.0
91930,25.0,78.0
91931,0.0,31.0
91932,2.0,302.0
91933,17.0,47.0
91934,2.0,302.0
91935,7.0,56.0
91936,7.0,56.0
91937,7.0,56.0
91938,7.0,56.0
91939,7.0,56.0
91940,7.0,56.0
91941,8.0,69.0
91942,8.0,69.0
91943,8.0,69.0
91944,8.0,69.0
91945,8.0,69.0
91946,20.0,69.0
91947,2.0,12.0
91948,0.0,3.0
91949,0.0,3.0
91950,2.0,12.0
91951,4.0,11.0
91952,4.0,11.0
91953,4.0,11.0
91954,4.0,11.0
91955,11.0,6.0
91956,14.0,43.0
91957,14.0,43.0
91958,14.0,43.0
91959,29.0,45.0
91960,29.0,45.0
91961,29.0,45.0
91962,29.0,45.0
91963,29.0,45.0
91964,21.0,19.0
91965,21.0,19.0
91966,5.0,13.0
91967,2.0,54.0
91968,5.0,13.0
91969,2.0,54.0
91970,22.0,70.0
91971,8.0,36.0
91972,14.0,33.0
91973,1.0,3.0
91974,14.0,33.0
91975,14.0,33.0
91976,14.0,33.0
91977,1.0,13.0
91978,1.0,13.0
91979,1.0,13.0
91980,1.0,13.0
91981,11.0,42.0
91982,11.0,42.0
91983,9.0,8.0
91984,9.0,8.0
91985,6.0,18.0
91986,0.0,9.0
91987,25.0,48.0
91988,6.0,10.0
91989,6.0,10.0
91990,6.0,10.0
91991,12.0,54.0
91992,12.0,54.0
91993,12.0,54.0
91994,12.0,54.0
91995,12.0,54.0
91996,12.0,54.0
91997,12.0,54.0
91998,24.0,25.0
91999,24.0,25.0
92000,24.0,25.0
92001,24.0,25.0
92002,48.0,60.0
92003,48.0,60.0
92004,37.0,44.0
92005,37.0,44.0
92006,14.0,13.0
92007,14.0,13.0
92008,0.0,0.0
92009,6.0,0.0
92010,0.0,5.0
92011,30.0,8.0
92012,4.0,4.0
92013,13.0,32.0
92014,5.0,23.0
92015,5.0,23.0
92016,5.0,23.0
92017,10.0,18.0
92018,4.0,27.0
92019,1.0,43.0
92020,3.0,37.0
92021,11.0,28.0
92022,0.0,0.0
92023,10.0,64.0
92024,10.0,64.0
92025,10.0,64.0
92026,31.0,36.0
92027,31.0,36.0
92028,31.0,36.0
92029,31.0,36.0
92030,1.0,40.0
92031,0.0,6.0
92032,0.0,6.0
92033,18.0,44.0
92034,0.0,24.0
92035,1.0,2.0
92036,0.0,0.0
92037,0.0,0.0
92038,0.0,121.0
92039,6.0,6.0
92040,5.0,4.0
92041,6.0,6.0
92042,50.0,47.0
92043,2.0,21.0
92044,2.0,21.0
92045,4.0,2.0
92046,44.0,28.0
92047,44.0,28.0
92048,36.0,51.0
92049,0.0,0.0
92050,0.0,0.0
92051,2.0,0.0
92052,2.0,0.0
92053,2.0,0.0
92054,2.0,0.0
92055,2.0,0.0
92056,2.0,0.0
92057,2.0,0.0
92058,2.0,0.0
92059,2.0,0.0
92060,2.0,0.0
92061,2.0,2.0
92062,2.0,2.0
92063,2.0,2.0
92064,2.0,2.0
92065,2.0,2.0
92066,2.0,2.0
92067,2.0,2.0
92068,1.0,1.0
92069,0.0,25.0
92070,19.0,24.0
92071,19.0,24.0
92072,0.0,0.0
92073,19.0,24.0
92074,4.0,4.0
92075,23.0,17.0
92076,0.0,0.0
92077,1.0,2.0
92078,16.0,14.0
92079,34.0,73.0
92080,2.0,9.0
92081,32.0,132.0
92082,32.0,132.0
92083,32.0,132.0
92084,32.0,132.0
92085,0.0,95.0
92086,32.0,132.0
92087,1.0,7.0
92088,1.0,7.0
92089,13.0,13.0
92090,13.0,13.0
92091,8.0,10.0
92092,0.0,0.0
92093,7.0,2.0
92094,0.0,17.0
92095,7.0,2.0
92096,2.0,1.0
92097,0.0,5.0
92098,21.0,46.0
92099,21.0,46.0
92100,21.0,46.0
92101,21.0,46.0
92102,16.0,55.0
92103,16.0,55.0
92104,16.0,55.0
92105,16.0,55.0
92106,0.0,42.0
92107,3.0,3.0
92108,1.0,5.0
92109,0.0,0.0
92110,0.0,0.0
92111,0.0,0.0
92112,0.0,0.0
92113,8.0,7.0
92114,4.0,9.0
92115,11.0,32.0
92116,11.0,32.0
92117,26.0,27.0
92118,26.0,27.0
92119,26.0,27.0
92120,26.0,27.0
92121,26.0,27.0
92122,26.0,27.0
92123,7.0,5.0
92124,29.0,41.0
92125,81.0,88.0
92126,81.0,88.0
92127,81.0,88.0
92128,81.0,88.0
92129,81.0,88.0
92130,81.0,88.0
92131,81.0,88.0
92132,21.0,27.0
92133,21.0,27.0
92134,21.0,27.0
92135,16.0,19.0
92136,16.0,19.0
92137,16.0,19.0
92138,0.0,6.0
92139,0.0,6.0
92140,16.0,19.0
92141,24.0,17.0
92142,3.0,3.0
92143,3.0,3.0
92144,3.0,3.0
92145,46.0,16.0
92146,7.0,8.0
92147,43.0,48.0
92148,43.0,48.0
92149,22.0,107.0
92150,22.0,107.0
92151,22.0,107.0
92152,22.0,107.0
92153,22.0,107.0
92154,22.0,107.0
92155,22.0,107.0
92156,22.0,107.0
92157,22.0,107.0
92158,22.0,107.0
92159,22.0,107.0
92160,9.0,15.0
92161,27.0,14.0
92162,27.0,14.0
92163,27.0,14.0
92164,4.0,5.0
92165,4.0,5.0
92166,0.0,0.0
92167,0.0,0.0
92168,4.0,5.0
92169,0.0,0.0
92170,0.0,0.0
92171,0.0,0.0
92172,3.0,27.0
92173,3.0,27.0
92174,3.0,27.0
92175,20.0,25.0
92176,20.0,25.0
92177,20.0,25.0
92178,8.0,6.0
92179,8.0,6.0
92180,8.0,6.0
92181,30.0,58.0
92182,30.0,58.0
92183,30.0,58.0
92184,30.0,58.0
92185,30.0,58.0
92186,30.0,58.0
92187,21.0,27.0
92188,34.0,44.0
92189,34.0,44.0
92190,34.0,44.0
92191,29.0,13.0
92192,29.0,13.0
92193,0.0,15.0
92194,0.0,15.0
92195,0.0,15.0
92196,0.0,5.0
92197,4.0,4.0
92198,4.0,4.0
92199,4.0,4.0
92200,0.0,5.0
92201,4.0,4.0
92202,4.0,4.0
92203,24.0,10.0
92204,15.0,24.0
92205,15.0,24.0
92206,15.0,24.0
92207,15.0,24.0
92208,15.0,24.0
92209,30.0,64.0
92210,30.0,64.0
92211,30.0,64.0
92212,30.0,64.0
92213,0.0,2.0
92214,4.0,5.0
92215,11.0,14.0
92216,11.0,14.0
92217,11.0,14.0
92218,47.0,91.0
92219,47.0,91.0
92220,47.0,91.0
92221,47.0,91.0
92222,47.0,91.0
92223,0.0,0.0
92224,24.0,10.0
92225,24.0,10.0
92226,9.0,45.0
92227,9.0,45.0
92228,9.0,45.0
92229,19.0,28.0
92230,19.0,28.0
92231,19.0,28.0
92232,19.0,28.0
92233,0.0,62.0
92234,0.0,62.0
92235,0.0,0.0
92236,0.0,62.0
92237,6.0,19.0
92238,6.0,19.0
92239,0.0,62.0
92240,0.0,0.0
92241,13.0,22.0
92242,0.0,0.0
92243,34.0,143.0
92244,34.0,143.0
92245,34.0,143.0
92246,34.0,143.0
92247,34.0,143.0
92248,34.0,143.0
92249,1.0,2.0
92250,26.0,27.0
92251,0.0,6.0
92252,0.0,7.0
92253,3.0,4.0
92254,15.0,5.0
92255,15.0,5.0
92256,37.0,42.0
92257,37.0,42.0
92258,37.0,42.0
92259,43.0,36.0
92260,9.0,14.0
92261,0.0,0.0
92262,10.0,4.0
92263,38.0,10.0
92264,0.0,10.0
92265,0.0,10.0
92266,18.0,30.0
92267,18.0,30.0
92268,2.0,1.0
92269,61.0,53.0
92270,0.0,6.0
92271,0.0,6.0
92272,61.0,53.0
92273,61.0,53.0
92274,61.0,53.0
92275,61.0,53.0
92276,61.0,53.0
92277,61.0,53.0
92278,61.0,53.0
92279,29.0,19.0
92280,29.0,19.0
92281,29.0,19.0
92282,29.0,19.0
92283,23.0,29.0
92284,23.0,29.0
92285,23.0,29.0
92286,23.0,29.0
92287,23.0,29.0
92288,4.0,8.0
92289,29.0,27.0
92290,29.0,27.0
92291,29.0,27.0
92292,29.0,27.0
92293,29.0,27.0
92294,1.0,32.0
92295,11.0,19.0
92296,0.0,1.0
92297,4.0,26.0
92298,5.0,6.0
92299,23.0,5.0
92300,12.0,7.0
92301,12.0,7.0
92302,22.0,18.0
92303,45.0,23.0
92304,45.0,23.0
92305,27.0,33.0
92306,27.0,33.0
92307,27.0,33.0
92308,27.0,33.0
92309,0.0,0.0
92310,3.0,13.0
92311,12.0,15.0
92312,17.0,19.0
92313,6.0,3.0
92314,6.0,3.0
92315,38.0,34.0
92316,38.0,34.0
92317,38.0,34.0
92318,0.0,0.0
92319,0.0,0.0
92320,38.0,34.0
92321,51.0,59.0
92322,51.0,59.0
92323,3.0,26.0
92324,23.0,46.0
92325,40.0,66.0
92326,3.0,13.0
92327,11.0,36.0
92328,11.0,36.0
92329,11.0,36.0
92330,11.0,36.0
92331,0.0,2.0
92332,0.0,2.0
92333,11.0,36.0
92334,0.0,0.0
92335,10.0,14.0
92336,10.0,14.0
92337,13.0,6.0
92338,13.0,6.0
92339,19.0,11.0
92340,19.0,11.0
92341,19.0,13.0
92342,0.0,0.0
92343,0.0,0.0
92344,0.0,0.0
92345,0.0,0.0
92346,0.0,0.0
92347,0.0,0.0
92348,8.0,31.0
92349,31.0,16.0
92350,5.0,13.0
92351,9.0,2.0
92352,9.0,2.0
92353,22.0,84.0
92354,22.0,84.0
92355,22.0,84.0
92356,22.0,84.0
92357,22.0,84.0
92358,22.0,84.0
92359,22.0,84.0
92360,22.0,84.0
92361,22.0,84.0
92362,22.0,84.0
92363,22.0,84.0
92364,22.0,84.0
92365,22.0,84.0
92366,1.0,6.0
92367,5.0,9.0
92368,20.0,13.0
92369,20.0,13.0
92370,20.0,13.0
92371,6.0,6.0
92372,6.0,6.0
92373,6.0,6.0
92374,21.0,88.0
92375,21.0,88.0
92376,0.0,10.0
92377,6.0,37.0
92378,6.0,37.0
92379,6.0,37.0
92380,0.0,0.0
92381,14.0,12.0
92382,11.0,7.0
92383,11.0,7.0
92384,11.0,7.0
92385,10.0,17.0
92386,13.0,49.0
92387,13.0,49.0
92388,13.0,49.0
92389,13.0,49.0
92390,13.0,49.0
92391,5.0,23.0
92392,5.0,23.0
92393,5.0,23.0
92394,9.0,15.0
92395,9.0,15.0
92396,42.0,85.0
92397,1.0,1.0
92398,1.0,1.0
92399,1.0,1.0
92400,64.0,52.0
92401,64.0,52.0
92402,64.0,52.0
92403,64.0,52.0
92404,12.0,10.0
92405,12.0,10.0
92406,12.0,10.0
92407,4.0,18.0
92408,4.0,18.0
92409,28.0,24.0
92410,28.0,24.0
92411,11.0,21.0
92412,11.0,21.0
92413,11.0,21.0
92414,9.0,22.0
92415,9.0,22.0
92416,9.0,22.0
92417,9.0,22.0
92418,9.0,22.0
92419,9.0,22.0
92420,0.0,0.0
92421,1.0,10.0
92422,1.0,10.0
92423,1.0,10.0
92424,13.0,16.0
92425,9.0,11.0
92426,9.0,11.0
92427,9.0,11.0
92428,9.0,11.0
92429,9.0,11.0
92430,9.0,11.0
92431,18.0,38.0
92432,18.0,38.0
92433,0.0,2.0
92434,0.0,0.0
92435,11.0,36.0
92436,11.0,36.0
92437,0.0,33.0
92438,0.0,0.0
92439,9.0,9.0
92440,9.0,9.0
92441,28.0,18.0
92442,0.0,0.0
92443,0.0,0.0
92444,0.0,0.0
92445,0.0,0.0
92446,25.0,21.0
92447,25.0,21.0
92448,1.0,0.0
92449,23.0,13.0
92450,4.0,4.0
92451,0.0,7.0
92452,6.0,9.0
92453,6.0,9.0
92454,3.0,3.0
92455,0.0,14.0
92456,15.0,19.0
92457,3.0,10.0
92458,3.0,10.0
92459,3.0,10.0
92460,0.0,31.0
92461,0.0,18.0
92462,9.0,10.0
92463,0.0,18.0
92464,6.0,45.0
92465,6.0,45.0
92466,13.0,12.0
92467,13.0,12.0
92468,0.0,0.0
92469,4.0,1.0
92470,0.0,4.0
92471,61.0,58.0
92472,0.0,5.0
92473,0.0,5.0
92474,9.0,8.0
92475,63.0,13.0
92476,63.0,13.0
92477,61.0,33.0
92478,2.0,8.0
92479,61.0,33.0
92480,61.0,33.0
92481,30.0,116.0
92482,30.0,116.0
92483,30.0,116.0
92484,30.0,116.0
92485,30.0,116.0
92486,30.0,116.0
92487,30.0,116.0
92488,26.0,14.0
92489,0.0,0.0
92490,26.0,14.0
92491,15.0,38.0
92492,15.0,38.0
92493,11.0,4.0
92494,11.0,4.0
92495,0.0,0.0
92496,19.0,26.0
92497,16.0,10.0
92498,35.0,14.0
92499,2.0,6.0
92500,2.0,6.0
92501,2.0,6.0
92502,2.0,6.0
92503,0.0,159.0
92504,2.0,6.0
92505,0.0,0.0
92506,8.0,38.0
92507,8.0,26.0
92508,8.0,26.0
92509,8.0,26.0
92510,8.0,26.0
92511,8.0,26.0
92512,8.0,26.0
92513,8.0,26.0
92514,8.0,26.0
92515,5.0,38.0
92516,8.0,26.0
92517,0.0,0.0
92518,0.0,6.0
92519,0.0,6.0
92520,0.0,6.0
92521,21.0,8.0
92522,21.0,8.0
92523,1.0,0.0
92524,10.0,104.0
92525,20.0,38.0
92526,20.0,38.0
92527,0.0,47.0
92528,3.0,8.0
92529,2.0,35.0
92530,2.0,35.0
92531,2.0,35.0
92532,21.0,25.0
92533,21.0,25.0
92534,21.0,25.0
92535,21.0,25.0
92536,21.0,25.0
92537,16.0,24.0
92538,16.0,24.0
92539,16.0,24.0
92540,6.0,24.0
92541,0.0,21.0
92542,16.0,10.0
92543,24.0,36.0
92544,24.0,36.0
92545,24.0,36.0
92546,14.0,10.0
92547,16.0,15.0
92548,2.0,1.0
92549,2.0,1.0
92550,16.0,15.0
92551,15.0,28.0
92552,3.0,8.0
92553,13.0,9.0
92554,13.0,9.0
92555,0.0,20.0
92556,0.0,20.0
92557,0.0,20.0
92558,14.0,27.0
92559,14.0,27.0
92560,14.0,27.0
92561,28.0,4.0
92562,23.0,14.0
92563,15.0,33.0
92564,15.0,33.0
92565,1.0,1.0
92566,8.0,1.0
92567,3.0,7.0
92568,31.0,12.0
92569,8.0,13.0
92570,1.0,7.0
92571,9.0,4.0
92572,9.0,4.0
92573,9.0,4.0
92574,6.0,8.0
92575,6.0,8.0
92576,8.0,7.0
92577,6.0,8.0
92578,0.0,0.0
92579,6.0,8.0
92580,0.0,0.0
92581,0.0,0.0
92582,9.0,67.0
92583,9.0,67.0
92584,9.0,67.0
92585,14.0,20.0
92586,14.0,20.0
92587,0.0,4.0
92588,0.0,4.0
92589,14.0,20.0
92590,1.0,0.0
92591,4.0,7.0
92592,0.0,4.0
92593,4.0,7.0
92594,4.0,7.0
92595,4.0,7.0
92596,4.0,7.0
92597,4.0,7.0
92598,4.0,7.0
92599,11.0,12.0
92600,12.0,33.0
92601,18.0,73.0
92602,18.0,73.0
92603,54.0,20.0
92604,1.0,1.0
92605,0.0,0.0
92606,0.0,0.0
92607,1.0,0.0
92608,1.0,0.0
92609,9.0,2.0
92610,16.0,16.0
92611,4.0,0.0
92612,15.0,1.0
92613,4.0,0.0
92614,31.0,19.0
92615,16.0,7.0
92616,16.0,7.0
92617,1.0,9.0
92618,0.0,0.0
92619,2.0,2.0
92620,2.0,2.0
92621,38.0,17.0
92622,38.0,17.0
92623,0.0,2.0
92624,0.0,2.0
92625,1.0,3.0
92626,1.0,3.0
92627,1.0,3.0
92628,1.0,3.0
92629,1.0,3.0
92630,1.0,3.0
92631,1.0,3.0
92632,1.0,3.0
92633,5.0,11.0
92634,0.0,0.0
92635,0.0,0.0
92636,15.0,12.0
92637,1.0,1.0
92638,1.0,1.0
92639,1.0,1.0
92640,1.0,20.0
92641,1.0,20.0
92642,1.0,20.0
92643,1.0,7.0
92644,0.0,2.0
92645,0.0,0.0
92646,13.0,14.0
92647,10.0,13.0
92648,3.0,2.0
92649,1.0,3.0
92650,1.0,3.0
92651,0.0,15.0
92652,9.0,8.0
92653,9.0,8.0
92654,9.0,8.0
92655,9.0,8.0
92656,9.0,8.0
92657,9.0,3.0
92658,10.0,18.0
92659,10.0,18.0
92660,0.0,7.0
92661,9.0,15.0
92662,2.0,4.0
92663,9.0,15.0
92664,9.0,15.0
92665,2.0,4.0
92666,22.0,9.0
92667,22.0,9.0
92668,0.0,0.0
92669,22.0,9.0
92670,0.0,0.0
92671,7.0,2.0
92672,18.0,28.0
92673,14.0,35.0
92674,14.0,35.0
92675,14.0,35.0
92676,14.0,35.0
92677,14.0,35.0
92678,14.0,35.0
92679,21.0,23.0
92680,21.0,23.0
92681,9.0,12.0
92682,13.0,113.0
92683,5.0,93.0
92684,5.0,93.0
92685,46.0,27.0
92686,15.0,48.0
92687,15.0,48.0
92688,15.0,48.0
92689,3.0,0.0
92690,0.0,3.0
92691,3.0,4.0
92692,0.0,9.0
92693,0.0,9.0
92694,0.0,9.0
92695,0.0,9.0
92696,0.0,9.0
92697,0.0,9.0
92698,0.0,9.0
92699,0.0,9.0
92700,0.0,0.0
92701,1.0,5.0
92702,1.0,14.0
92703,0.0,0.0
92704,5.0,3.0
92705,16.0,18.0
92706,16.0,18.0
92707,39.0,32.0
92708,39.0,32.0
92709,43.0,16.0
92710,0.0,0.0
92711,0.0,0.0
92712,43.0,16.0
92713,43.0,16.0
92714,2.0,24.0
92715,1.0,82.0
92716,1.0,82.0
92717,44.0,68.0
92718,15.0,55.0
92719,5.0,2.0
92720,5.0,2.0
92721,5.0,2.0
92722,5.0,2.0
92723,12.0,7.0
92724,0.0,1.0
92725,5.0,11.0
92726,5.0,11.0
92727,9.0,37.0
92728,9.0,37.0
92729,9.0,37.0
92730,9.0,37.0
92731,9.0,37.0
92732,18.0,14.0
92733,7.0,57.0
92734,2.0,0.0
92735,2.0,0.0
92736,59.0,74.0
92737,59.0,74.0
92738,24.0,32.0
92739,4.0,2.0
92740,0.0,28.0
92741,0.0,28.0
92742,6.0,93.0
92743,0.0,28.0
92744,4.0,2.0
92745,4.0,2.0
92746,2.0,89.0
92747,2.0,89.0
92748,11.0,7.0
92749,0.0,7.0
92750,2.0,28.0
92751,6.0,3.0
92752,6.0,6.0
92753,6.0,6.0
92754,6.0,6.0
92755,6.0,6.0
92756,6.0,6.0
92757,6.0,6.0
92758,1.0,1.0
92759,1.0,1.0
92760,0.0,0.0
92761,1.0,1.0
92762,1.0,1.0
92763,1.0,1.0
92764,18.0,25.0
92765,2.0,5.0
92766,3.0,8.0
92767,0.0,1.0
92768,6.0,15.0
92769,6.0,15.0
92770,6.0,15.0
92771,6.0,15.0
92772,22.0,23.0
92773,22.0,23.0
92774,22.0,23.0
92775,1.0,1.0
92776,4.0,2.0
92777,4.0,2.0
92778,1.0,8.0
92779,12.0,35.0
92780,16.0,87.0
92781,16.0,87.0
92782,16.0,87.0
92783,16.0,87.0
92784,16.0,87.0
92785,16.0,87.0
92786,16.0,87.0
92787,16.0,87.0
92788,71.0,154.0
92789,71.0,154.0
92790,71.0,154.0
92791,71.0,154.0
92792,71.0,154.0
92793,71.0,154.0
92794,71.0,154.0
92795,32.0,39.0
92796,34.0,51.0
92797,1.0,64.0
92798,19.0,60.0
92799,19.0,60.0
92800,19.0,60.0
92801,0.0,7.0
92802,1.0,0.0
92803,0.0,0.0
92804,0.0,0.0
92805,26.0,57.0
92806,16.0,10.0
92807,19.0,50.0
92808,87.0,58.0
92809,87.0,58.0
92810,15.0,9.0
92811,6.0,4.0
92812,15.0,9.0
92813,15.0,9.0
92814,6.0,1.0
92815,6.0,1.0
92816,2.0,0.0
92817,6.0,1.0
92818,35.0,25.0
92819,35.0,25.0
92820,3.0,0.0
92821,0.0,2.0
92822,16.0,13.0
92823,5.0,38.0
92824,5.0,38.0
92825,5.0,38.0
92826,18.0,51.0
92827,18.0,51.0
92828,18.0,51.0
92829,32.0,18.0
92830,32.0,18.0
92831,0.0,0.0
92832,63.0,25.0
92833,63.0,25.0
92834,63.0,25.0
92835,12.0,18.0
92836,12.0,18.0
92837,12.0,18.0
92838,12.0,18.0
92839,12.0,18.0
92840,12.0,18.0
92841,0.0,13.0
92842,12.0,18.0
92843,12.0,18.0
92844,0.0,13.0
92845,12.0,18.0
92846,12.0,18.0
92847,12.0,18.0
92848,12.0,18.0
92849,41.0,27.0
92850,41.0,46.0
92851,41.0,46.0
92852,41.0,46.0
92853,41.0,46.0
92854,41.0,46.0
92855,0.0,0.0
92856,0.0,0.0
92857,24.0,5.0
92858,24.0,5.0
92859,9.0,25.0
92860,9.0,25.0
92861,6.0,22.0
92862,14.0,2.0
92863,11.0,11.0
92864,19.0,17.0
92865,2.0,3.0
92866,0.0,0.0
92867,0.0,0.0
92868,52.0,28.0
92869,52.0,28.0
92870,52.0,28.0
92871,0.0,0.0
92872,4.0,18.0
92873,1.0,67.0
92874,43.0,51.0
92875,0.0,0.0
92876,7.0,5.0
92877,39.0,26.0
92878,39.0,26.0
92879,39.0,26.0
92880,0.0,4.0
92881,42.0,35.0
92882,42.0,35.0
92883,42.0,35.0
92884,42.0,35.0
92885,42.0,35.0
92886,2.0,9.0
92887,2.0,9.0
92888,48.0,61.0
92889,48.0,61.0
92890,27.0,58.0
92891,27.0,58.0
92892,0.0,3.0
92893,8.0,36.0
92894,8.0,36.0
92895,18.0,9.0
92896,0.0,6.0
92897,0.0,6.0
92898,0.0,0.0
92899,0.0,0.0
92900,0.0,6.0
92901,1.0,17.0
92902,16.0,8.0
92903,51.0,30.0
92904,9.0,8.0
92905,9.0,8.0
92906,9.0,8.0
92907,0.0,14.0
92908,3.0,3.0
92909,3.0,3.0
92910,27.0,64.0
92911,0.0,33.0
92912,21.0,5.0
92913,21.0,5.0
92914,5.0,4.0
92915,5.0,4.0
92916,5.0,4.0
92917,2.0,32.0
92918,18.0,100.0
92919,18.0,100.0
92920,18.0,100.0
92921,18.0,100.0
92922,12.0,52.0
92923,18.0,100.0
92924,18.0,100.0
92925,18.0,100.0
92926,18.0,100.0
92927,0.0,0.0
92928,0.0,0.0
