row_id,has_latest_positive,latest_positive_gap_seconds,latest_positive_tag_match,latest_positive_tag_known_pair,latest_positive_music_match,latest_positive_music_known_pair,latest_positive_type_match,latest_positive_type_known_pair
104993,1,1070806.723,0,1,0,1,1,1
104994,1,1240018.772,0,1,0,1,1,1
104995,1,1333972.459,0,1,0,1,1,1
104996,1,587755.369,1,1,0,1,1,1
104997,1,276765.806,0,1,0,1,1,1
104998,1,277577.02,0,1,0,1,1,1
104999,1,513539.528,1,1,0,1,1,1
105000,1,521337.926,1,1,0,1,1,1
105001,1,521536.514,0,1,0,1,1,1
105002,1,537247.993,0,1,0,1,1,1
105003,1,797406.112,0,1,0,1,1,1
105004,1,139712.455,0,1,0,1,1,1
105005,1,140348.036,0,1,0,1,1,1
105006,1,234465.465,0,1,0,1,1,1
105007,1,394955.748,1,1,0,1,1,1
105008,1,397137.272,0,1,0,1,1,1
105009,1,468082.212,0,1,0,1,1,1
105010,1,485415.757,1,1,0,1,1,1
105011,1,650274.977,0,1,0,1,1,1
105012,1,660011.348,0,1,0,1,1,1
105013,1,667672.55,0,1,0,1,1,1
105014,1,671273.679,0,1,0,1,1,1
105015,1,357759.318,0,1,0,1,1,1
105016,1,543643.954,1,1,0,1,1,1
105017,1,596096.493,0,1,0,1,1,1
105018,1,596514.698,0,1,0,1,1,1
105019,1,596707.919,0,1,0,1,1,1
105020,1,256280.316,0,1,0,1,1,1
105021,1,865635.49,0,1,0,1,1,1
105022,1,909779.549,0,1,0,1,1,1
105023,1,1119160.455,0,1,0,1,1,1
105024,1,1191719.233,0,1,0,1,1,1
105025,1,82745.621,0,1,0,1,1,1
105026,1,83767.852,1,1,0,1,1,1
105027,1,1265718.275,0,1,0,1,1,1
105028,1,346729.076,1,1,0,1,1,1
105029,1,341765.882,0,1,0,1,1,1
105030,1,496993.292,1,1,0,1,1,1
105031,1,699090.28,0,1,0,1,1,1
105032,1,523954.501,0,1,0,1,1,1
105033,1,191946.447,0,1,0,1,1,1
105034,1,206150.274,0,1,0,1,1,1
105035,1,395867.177,0,1,0,1,1,1
105036,1,556554.495,0,1,0,1,1,1
105037,1,441007.777,0,1,0,1,1,1
105038,1,312557.814,0,1,0,1,1,1
105039,1,312614.432,0,1,0,1,1,1
105040,1,367350.911,0,1,0,1,1,1
105041,1,367564.068,0,1,0,1,1,1
105042,1,610143.887,0,1,0,1,1,1
105043,1,138815.282,0,1,0,1,1,1
105044,1,139192.451,0,1,0,1,1,1
105045,1,311926.597,0,1,0,1,1,1
105046,1,212291.23,0,1,0,1,1,1
105047,1,599050.154,0,1,0,1,1,1
105048,1,18397.065,0,1,0,1,1,1
105049,1,229789.806,0,1,0,1,1,1
105050,1,302770.893,0,1,0,1,1,1
105051,1,419335.082,0,1,0,1,1,1
105052,1,490028.478,0,1,0,1,1,1
105053,1,384278.366,0,1,0,1,1,1
105054,1,474039.613,0,1,0,1,1,1
105055,1,474568.168,0,1,0,1,1,1
105056,1,474568.168,0,1,0,1,1,1
105057,1,514389.618,0,1,0,1,1,1
105058,1,520046.231,0,1,0,1,1,1
105059,1,644681.642,0,1,0,1,1,1
105060,1,1337295.553,0,1,0,1,1,1
105061,1,1337295.553,0,1,0,1,1,1
105062,1,625768.991,1,1,0,1,1,1
105063,1,878863.804,0,1,0,1,1,1
105064,1,1089399.598,0,1,0,1,1,1
105065,1,144740.521,0,1,0,1,1,1
105066,1,562856.25,0,1,0,1,1,1
105067,1,735598.121,1,1,0,1,1,1
105068,1,418811.123,1,1,0,1,1,1
105069,1,432344.579,0,1,0,1,1,1
105070,1,690909.311,0,1,0,1,1,1
105071,1,803467.617,0,1,0,1,1,1
105072,1,1302977.513,0,1,0,1,0,1
105073,1,1341222.802,0,1,0,1,1,1
105074,0,-1.0,0,0,0,0,0,0
105075,0,-1.0,0,0,0,0,0,0
105076,1,209639.004,0,1,0,1,1,1
105077,1,224302.758,0,1,0,1,1,1
105078,1,646519.124,0,1,0,1,1,1
105079,1,646519.124,0,1,0,1,1,1
105080,0,-1.0,0,0,0,0,0,0
105081,1,1139816.976,0,1,0,1,1,1
105082,1,506514.221,0,1,0,1,1,1
105083,1,507025.452,0,1,0,1,1,1
105084,1,167463.224,0,1,0,1,1,1
105085,1,623801.125,0,1,0,1,1,1
105086,1,708186.642,0,1,0,1,1,1
105087,1,206758.665,0,1,0,1,0,1
105088,1,207007.362,1,1,0,1,1,1
105089,1,709022.079,0,1,0,1,1,1
105090,1,1121289.213,0,1,0,1,1,1
105091,1,1217766.218,0,1,0,1,1,1
105092,1,838793.117,0,1,0,1,1,1
105093,0,-1.0,0,0,0,0,0,0
105094,1,930724.396,0,1,0,1,1,1
105095,1,1002675.041,0,1,0,1,1,1
105096,1,166850.519,0,1,0,1,1,1
105097,1,262094.03,0,1,0,1,1,1
105098,1,262094.03,0,1,0,1,1,1
105099,1,266821.217,0,1,0,1,1,1
105100,1,695950.87,0,1,0,1,1,1
105101,1,1045712.007,0,1,0,1,1,1
105102,1,147432.907,0,1,0,1,1,1
105103,1,165996.933,1,1,0,1,1,1
105104,1,419391.903,0,1,0,1,1,1
105105,1,212969.389,0,1,0,1,1,1
105106,1,327166.186,0,1,0,1,1,1
105107,1,594076.181,0,1,0,1,1,1
105108,1,597571.515,0,1,0,1,1,1
105109,1,696991.325,1,1,0,1,1,1
105110,1,732991.862,0,1,0,1,1,1
105111,1,1256470.271,0,1,0,1,1,1
105112,1,673331.674,0,1,0,1,1,1
105113,1,884061.617,0,1,0,1,1,1
105114,1,908483.418,0,1,0,1,1,1
105115,1,534682.487,0,1,0,1,0,1
105116,1,535722.171,1,1,0,1,1,1
105117,1,535780.504,1,1,0,1,1,1
105118,0,-1.0,0,0,0,0,0,0
105119,1,518522.913,0,1,0,1,1,1
105120,1,774610.525,0,1,0,1,1,1
105121,1,870959.264,1,1,0,1,1,1
105122,1,877232.282,1,1,0,1,1,1
105123,1,956467.106,1,1,0,1,0,1
105124,1,1044102.356,0,1,0,1,1,1
105125,1,168803.178,0,1,0,1,1,1
105126,1,181364.398,1,1,0,1,1,1
105127,1,215490.795,0,1,0,1,1,1
105128,1,246302.826,0,1,0,1,1,1
105129,1,568057.734,0,1,0,1,1,1
105130,1,159935.45,0,1,0,1,1,1
105131,1,221063.901,0,1,0,1,1,1
105132,1,477648.427,0,1,0,1,1,1
105133,1,477648.427,0,1,0,1,1,1
105134,1,594187.274,0,1,0,1,1,1
105135,1,642628.997,0,1,0,1,1,1
105136,0,-1.0,0,0,0,0,0,0
105137,1,572218.697,0,1,0,1,1,1
105138,1,608804.986,0,1,0,1,1,1
105139,1,481477.379,0,1,0,1,1,1
105140,1,829889.965,0,1,0,1,1,1
105141,1,895598.505,0,1,0,1,1,1
105142,1,671619.665,0,1,0,1,1,1
105143,1,1093845.712,0,1,0,1,1,1
105144,1,283061.75,0,1,0,1,1,1
105145,1,446776.482,0,1,0,1,1,1
105146,1,539351.428,0,1,0,1,1,1
105147,1,712349.866,0,1,0,1,1,1
105148,1,405199.228,0,1,0,1,1,1
105149,1,158741.616,0,1,0,1,1,1
105150,1,158756.489,0,1,0,1,1,1
105151,1,159254.48,0,1,0,1,1,1
105152,1,212502.298,0,1,0,1,1,1
105153,1,387240.704,0,1,0,1,1,1
105154,1,387771.805,0,1,0,1,1,1
105155,1,392655.058,1,1,0,1,1,1
105156,1,479170.503,0,1,0,1,1,1
105157,1,485968.57,0,1,0,1,1,1
105158,1,486086.013,0,0,0,1,1,1
105159,1,487640.083,1,1,0,1,1,1
105160,1,696368.173,0,1,0,1,1,1
105161,1,64150.193,1,1,0,1,1,1
105162,1,121851.247,0,1,0,1,1,1
105163,1,300876.316,0,1,0,1,1,1
105164,1,387274.464,0,1,0,1,1,1
105165,1,387283.003,0,1,0,1,1,1
105166,1,577341.725,0,1,0,1,1,1
105167,1,652326.286,0,1,0,1,1,1
105168,1,123392.763,0,1,0,1,1,1
105169,1,134796.592,0,1,0,1,1,1
105170,1,208664.524,0,1,0,1,1,1
105171,1,227089.983,0,1,0,1,1,1
105172,1,373695.68,1,1,0,1,1,1
105173,1,516268.755,0,1,0,1,1,1
105174,1,616623.013,0,1,0,1,1,1
105175,1,866280.453,0,1,0,1,1,1
105176,1,617302.924,0,1,0,1,1,1
105177,1,1135050.452,1,1,1,1,1,1
105178,1,364937.139,1,1,0,1,1,1
105179,1,506540.388,0,1,0,1,1,1
105180,1,506722.472,0,1,0,1,1,1
105181,1,916993.594,0,1,0,1,1,1
105182,1,916993.594,0,1,0,1,1,1
105183,1,744006.222,0,1,0,1,1,1
105184,1,183764.08,0,1,0,1,1,1
105185,1,549480.439,0,1,0,1,1,1
105186,1,678706.615,0,1,0,1,1,1
105187,1,502472.815,1,1,0,1,1,1
105188,1,516550.094,0,1,0,1,1,1
105189,1,224710.655,0,1,0,1,1,1
105190,1,235325.237,0,1,0,1,1,1
105191,1,406696.112,0,1,0,1,1,1
105192,1,491276.015,0,1,0,1,1,1
105193,1,491443.44,0,1,0,1,0,1
105194,1,494797.353,1,1,0,1,1,1
105195,1,563745.539,0,1,0,1,1,1
105196,1,577695.238,0,1,0,1,1,1
105197,1,288154.096,0,1,0,1,1,1
105198,1,563849.541,0,1,0,1,1,1
105199,1,544578.723,0,1,0,1,1,1
105200,1,782873.906,0,1,0,1,1,1
105201,1,897550.067,0,1,0,1,1,1
105202,1,897777.779,0,1,0,1,1,1
105203,1,905859.65,0,1,0,1,1,1
105204,1,920209.82,0,1,0,1,1,1
105205,1,1006799.409,0,1,0,1,1,1
105206,1,1080173.091,0,1,0,1,1,1
105207,1,152875.099,0,1,0,1,1,1
105208,1,153696.243,0,1,0,1,1,1
105209,1,154691.154,0,1,0,1,1,1
105210,1,331587.48,0,1,0,1,1,1
105211,1,142901.179,0,1,0,1,1,1
105212,1,308600.927,0,1,0,1,1,1
105213,1,469410.929,0,1,0,1,1,1
105214,0,-1.0,0,0,0,0,0,0
105215,0,-1.0,0,0,0,0,0,0
105216,1,147108.575,0,1,0,1,1,1
105217,1,59909.736,0,1,0,1,1,1
105218,1,161216.183,0,1,0,1,1,1
105219,1,316929.407,0,1,0,1,1,1
105220,1,491349.167,0,1,0,1,1,1
105221,1,494304.016,0,1,0,1,1,1
105222,1,667936.102,1,1,0,1,1,1
105223,1,162332.512,1,1,0,1,0,1
105224,1,169038.476,1,1,0,1,1,1
105225,1,344887.326,0,1,0,1,1,1
105226,1,471310.293,0,1,0,1,1,1
105227,1,472124.908,0,1,0,1,1,1
105228,1,488555.078,0,1,0,1,1,1
105229,1,498684.757,0,1,0,1,1,1
105230,1,754722.612,0,1,0,1,1,1
105231,1,835786.554,0,1,0,1,1,1
105232,1,858168.854,0,1,0,1,0,1
105233,1,862246.27,0,1,0,1,1,1
105234,1,432715.101,0,1,0,1,1,1
105235,1,836527.472,0,1,0,1,1,1
105236,1,857308.706,1,1,0,1,1,1
105237,1,896902.888,1,1,0,1,1,1
105238,1,1240847.829,1,1,0,1,1,1
105239,1,1322890.936,0,1,0,1,1,1
105240,1,1323022.137,1,1,0,1,1,1
105241,1,1409202.655,0,1,0,1,1,1
105242,1,1414803.747,1,1,0,1,1,1
105243,1,1415506.443,1,1,0,1,1,1
105244,1,1429037.314,0,1,0,1,1,1
105245,1,915570.066,0,1,0,1,1,1
105246,1,406865.448,0,1,0,1,1,1
105247,1,656736.347,0,1,0,1,1,1
105248,1,658053.313,0,1,0,1,1,1
105249,1,740285.555,0,1,0,1,1,1
105250,1,740599.804,0,1,0,1,1,1
105251,1,911839.021,0,1,0,1,1,1
105252,1,914750.173,0,1,0,1,1,1
105253,1,923331.068,0,1,0,1,1,1
105254,1,409999.493,0,1,0,1,1,1
105255,1,120737.919,0,1,0,1,1,1
105256,1,268592.417,0,1,0,1,1,1
105257,1,381369.918,0,1,0,1,1,1
105258,1,381589.936,0,1,0,1,1,1
105259,1,390324.152,0,1,0,1,1,1
105260,1,476064.236,0,1,0,1,1,1
105261,1,510734.661,1,1,0,1,1,1
105262,1,548878.408,0,1,0,1,1,1
105263,1,522838.503,0,1,0,1,1,1
105264,1,532887.321,0,1,0,1,1,1
105265,1,245102.196,0,1,0,1,1,1
105266,1,620794.565,0,1,0,1,1,1
105267,1,779757.754,0,1,0,1,1,1
105268,0,-1.0,0,0,0,0,0,0
105269,0,-1.0,0,0,0,0,0,0
105270,1,578304.931,0,1,0,1,1,1
105271,1,289600.007,0,1,0,1,1,1
105272,1,471352.181,1,1,0,1,1,1
105273,1,525281.847,1,1,0,1,1,1
105274,1,569997.743,1,1,0,1,1,1
105275,1,610794.313,1,1,0,1,1,1
105276,1,838289.08,0,1,0,1,1,1
105277,1,318220.523,1,1,0,1,1,1
105278,1,330637.82,0,1,0,1,1,1
105279,1,352490.176,0,1,0,1,1,1
105280,1,398891.786,0,1,0,1,1,1
105281,1,909789.864,0,1,0,1,1,1
105282,1,912846.362,0,1,0,1,1,1
105283,1,505464.025,0,1,0,1,1,1
105284,1,264583.529,0,1,0,1,1,1
105285,1,742334.056,0,1,0,1,1,1
105286,1,444005.816,0,1,0,1,1,1
105287,1,448573.269,0,1,0,1,1,1
105288,1,707844.162,0,1,0,1,1,1
105289,1,1204445.486,0,1,0,1,1,1
105290,1,602527.92,0,1,0,1,1,1
105291,1,602527.92,0,1,0,1,1,1
105292,1,674689.954,0,1,0,1,1,1
105293,1,354957.624,1,1,0,1,1,1
105294,1,499207.853,1,1,0,1,1,1
105295,1,499423.041,0,1,0,1,1,1
105296,1,504599.356,0,1,0,1,1,1
105297,1,545382.687,0,1,0,1,1,1
105298,1,545403.506,0,1,0,1,1,1
105299,1,547148.433,1,1,0,1,1,1
105300,1,202784.969,0,1,0,1,1,1
105301,1,213088.029,0,1,0,1,1,1
105302,1,219576.381,0,1,0,1,1,1
105303,1,239735.217,0,1,0,1,1,1
105304,1,410281.593,1,1,0,1,1,1
105305,1,656215.475,0,1,0,1,1,1
105306,1,656409.147,0,1,0,1,1,1
105307,1,657188.672,0,1,0,1,1,1
105308,1,676444.905,0,1,0,1,1,1
105309,1,1032516.183,0,1,0,1,1,1
105310,1,66553.774,0,1,0,1,1,1
105311,1,67942.899,0,1,0,1,1,1
105312,1,111681.26,0,1,0,1,1,1
105313,1,62877.859,0,1,0,1,1,1
105314,1,80035.473,0,1,0,1,1,1
105315,1,497124.602,1,1,0,1,1,1
105316,1,598018.805,0,1,0,1,1,1
105317,1,591835.132,0,1,0,1,1,1
105318,0,-1.0,0,0,0,0,0,0
105319,0,-1.0,0,0,0,0,0,0
105320,1,429038.405,0,1,0,1,1,1
105321,1,511622.288,0,1,0,1,1,1
105322,1,515509.189,0,1,0,1,1,1
105323,1,653430.277,0,1,0,1,1,1
105324,1,282985.71,0,1,0,1,1,1
105325,1,298167.021,0,1,0,1,1,1
105326,1,298167.021,0,1,0,1,1,1
105327,1,675320.572,0,1,0,1,1,1
105328,1,687688.677,1,1,0,1,1,1
105329,1,693523.523,0,1,0,1,1,1
105330,1,732520.984,0,1,0,1,1,1
105331,1,777977.321,0,1,0,1,1,1
105332,1,866248.539,0,1,0,1,1,1
105333,1,875221.482,0,1,0,1,1,1
105334,1,878306.09,0,1,0,1,1,1
105335,1,879156.239,1,1,0,1,1,1
105336,1,618597.939,0,1,0,1,1,1
105337,1,158809.277,0,1,0,1,1,1
105338,1,162744.431,0,1,0,1,1,1
105339,1,170304.04,0,1,0,1,1,1
105340,1,184811.731,0,1,0,1,1,1
105341,1,353112.892,0,1,0,1,1,1
105342,1,256427.249,0,1,0,1,1,1
105343,1,310452.183,0,1,0,1,1,1
105344,1,302385.948,0,1,0,1,1,1
105345,1,340338.048,0,1,0,1,1,1
105346,1,46657.506,0,1,0,1,1,1
105347,1,57474.414,0,1,0,1,1,1
105348,1,137978.1,0,1,0,1,1,1
105349,1,475774.857,0,1,0,1,1,1
105350,1,263621.008,0,1,0,1,1,1
105351,0,-1.0,0,0,0,0,0,0
105352,0,-1.0,0,0,0,0,0,0
105353,0,-1.0,0,0,0,0,0,0
105354,0,-1.0,0,0,0,0,0,0
105355,0,-1.0,0,0,0,0,0,0
105356,0,-1.0,0,0,0,0,0,0
105357,0,-1.0,0,0,0,0,0,0
105358,0,-1.0,0,0,0,0,0,0
105359,0,-1.0,0,0,0,0,0,0
105360,0,-1.0,0,0,0,0,0,0
105361,1,593655.876,0,1,0,1,1,1
105362,1,731175.727,0,1,0,1,1,1
105363,1,493094.51,0,1,0,1,1,1
105364,1,606767.298,1,1,0,1,1,1
105365,1,948519.025,0,1,0,1,1,1
105366,1,1128938.187,0,1,0,1,1,1
105367,1,1129431.164,0,1,0,1,1,1
105368,1,214947.086,1,1,0,1,1,1
105369,1,147246.083,0,1,0,1,1,1
105370,1,152474.185,0,1,0,1,1,1
105371,1,246572.835,0,1,0,1,1,1
105372,1,791038.451,0,1,0,1,1,1
105373,1,145687.978,0,1,0,1,1,1
105374,1,458359.273,0,1,0,1,1,1
105375,0,-1.0,0,0,0,0,0,0
105376,0,-1.0,0,0,0,0,0,0
105377,1,1125666.661,0,1,0,1,1,1
105378,1,359858.951,0,1,0,1,1,1
105379,1,399281.327,0,1,0,1,1,1
105380,1,484507.071,1,1,0,1,1,1
105381,1,748036.875,1,1,0,1,1,1
105382,1,749313.526,0,1,0,1,1,1
105383,1,174809.379,0,1,0,1,1,1
105384,1,623638.793,0,1,0,1,1,1
105385,1,48776.393,0,1,0,1,1,1
105386,1,161774.733,0,1,0,1,1,1
105387,1,473869.47,0,1,0,1,1,1
105388,1,374569.541,0,1,0,1,1,1
105389,1,435885.477,1,1,0,1,1,1
105390,1,442484.945,0,1,0,1,1,1
105391,1,690164.545,1,1,0,1,1,1
105392,1,692234.802,0,1,0,1,1,1
105393,1,694452.284,0,1,0,1,1,1
105394,1,697191.507,0,1,0,1,1,1
105395,1,954677.026,0,1,0,1,1,1
105396,1,351593.475,1,1,0,1,1,1
105397,1,95853.076,0,1,0,1,1,1
105398,1,242235.663,0,1,0,1,1,1
105399,1,250450.703,0,1,0,1,1,1
105400,1,416627.93,0,1,0,1,1,1
105401,1,587835.803,0,1,0,1,1,1
105402,1,408539.803,0,1,0,1,1,1
105403,1,456952.308,0,1,0,1,1,1
105404,1,457370.863,0,1,0,1,1,1
105405,1,458807.355,0,1,0,1,1,1
105406,1,585367.344,0,1,0,1,1,1
105407,1,636863.55,0,1,0,1,1,1
105408,1,795109.531,0,1,0,1,1,1
105409,1,249703.825,0,1,0,1,1,1
105410,1,763158.886,0,1,0,1,1,1
105411,1,1110849.112,0,1,0,1,1,1
105412,1,165325.616,0,1,0,1,1,1
105413,1,250336.302,0,1,0,1,1,1
105414,1,597002.501,1,1,0,1,1,1
105415,1,841598.727,0,1,0,1,1,1
105416,1,193471.513,0,1,0,1,1,1
105417,1,193599.589,0,1,0,1,1,1
105418,1,402360.1,0,1,0,1,1,1
105419,1,293555.0,1,1,0,1,1,1
105420,1,294049.546,0,1,0,1,1,1
105421,1,501657.793,0,1,0,1,1,1
105422,1,501993.895,0,1,0,1,1,1
105423,1,638302.748,0,1,0,1,1,1
105424,1,642687.692,0,1,0,1,1,1
105425,1,722916.881,0,1,0,1,1,1
105426,1,723308.778,0,1,0,1,1,1
105427,1,726997.84,1,1,0,1,1,1
105428,1,862481.808,1,1,0,1,1,1
105429,1,239140.531,0,1,0,1,1,1
105430,1,300213.797,0,1,0,1,1,1
105431,1,342362.893,0,1,0,1,1,1
105432,1,474335.48,0,1,0,1,1,1
105433,1,476215.657,0,1,0,1,1,1
105434,1,646034.478,0,1,0,1,1,1
105435,1,102108.288,1,1,0,1,1,1
105436,1,312488.337,0,1,0,1,1,1
105437,1,389750.929,0,1,0,1,1,1
105438,1,414510.213,1,1,0,1,1,1
105439,1,595792.201,1,1,0,1,1,1
105440,1,229921.954,1,1,0,1,1,1
105441,1,476276.003,0,1,0,1,1,1
105442,1,1028939.673,0,1,0,1,1,1
105443,1,143525.153,1,1,0,1,1,1
105444,1,154606.663,0,1,0,1,1,1
105445,1,391667.361,0,1,0,1,1,1
105446,1,405821.867,0,1,0,1,1,1
105447,1,641957.872,0,1,0,1,1,1
105448,1,183032.55,0,1,0,1,0,1
105449,1,922352.897,1,1,0,1,1,1
105450,1,487470.8,0,1,0,1,0,1
105451,1,583143.466,0,1,0,1,1,1
105452,1,583876.514,0,1,0,1,1,1
105453,1,615603.269,0,1,0,1,1,1
105454,1,458937.346,1,1,0,1,1,1
105455,1,484159.387,1,1,0,1,1,1
105456,1,688429.93,0,1,0,1,1,1
105457,1,773755.371,0,1,0,1,1,1
105458,1,1112932.441,1,1,0,1,1,1
105459,1,950285.137,0,1,0,1,1,1
105460,1,194542.35,0,1,0,1,1,1
105461,1,334547.69,0,1,0,1,1,1
105462,1,159647.766,0,1,0,1,1,1
105463,1,323098.334,1,1,0,1,1,1
105464,1,375498.557,0,1,0,1,1,1
105465,1,303364.569,0,1,0,1,1,1
105466,1,355524.3,0,1,0,1,1,1
105467,1,131946.034,0,1,0,1,1,1
105468,1,141326.669,0,1,0,1,1,1
105469,1,1016408.06,0,1,0,1,1,1
105470,1,471428.222,0,1,0,1,1,1
105471,1,573834.538,0,1,0,1,0,1
105472,1,576947.858,0,1,0,1,1,1
105473,1,614792.503,0,1,0,1,1,1
105474,1,615434.416,1,1,0,1,1,1
105475,1,659555.072,0,1,0,1,1,1
105476,1,667162.499,0,1,0,1,1,1
105477,1,680903.814,0,1,0,1,1,1
105478,1,1005839.179,0,1,0,1,1,1
105479,0,-1.0,0,0,0,0,0,0
105480,0,-1.0,0,0,0,0,0,0
105481,1,222965.585,0,1,0,1,1,1
105482,1,238113.128,0,0,0,1,1,1
105483,1,466922.313,0,1,0,1,1,1
105484,1,968267.16,0,1,0,1,1,1
105485,1,1295177.852,0,1,0,1,1,1
105486,1,739652.2,0,1,0,1,1,1
105487,1,1094430.118,0,1,0,1,1,1
105488,1,1009746.163,1,1,0,1,1,1
105489,1,1017451.866,1,1,0,1,1,1
105490,1,1197222.506,0,1,0,1,1,1
105491,1,607213.001,0,1,0,1,1,1
105492,1,609437.545,0,1,0,1,1,1
105493,1,915657.649,0,1,0,1,1,1
105494,1,915657.649,0,1,0,1,1,1
105495,1,915657.649,0,1,0,1,1,1
105496,1,434958.533,0,1,0,1,1,1
105497,1,522279.712,0,1,0,1,1,1
105498,1,605415.407,0,1,0,1,1,1
105499,1,486007.541,0,1,0,1,1,1
105500,1,693148.503,0,1,0,1,1,1
105501,1,916755.018,0,1,0,1,1,1
105502,1,1102257.923,0,1,0,1,1,1
105503,1,943591.745,0,1,0,1,1,1
105504,1,268688.029,0,1,0,1,1,1
105505,1,348986.951,0,1,0,1,1,1
105506,1,580162.684,0,1,0,1,1,1
105507,1,736067.721,0,1,0,1,1,1
105508,1,752924.18,0,1,0,1,1,1
105509,1,752924.18,0,1,0,1,1,1
105510,1,1205175.315,0,1,0,1,1,1
105511,1,180938.382,0,1,0,1,1,1
105512,1,181411.905,1,1,0,1,1,1
105513,1,1117786.914,0,1,0,1,1,1
105514,1,807896.558,0,1,0,1,1,1
105515,1,145065.441,0,1,0,1,1,1
105516,1,147528.994,0,1,0,1,1,1
105517,1,217164.427,0,1,0,1,1,1
105518,1,311201.613,0,1,0,1,1,1
105519,1,412821.216,0,1,0,1,1,1
105520,1,414631.557,0,1,0,1,1,1
105521,1,696364.029,0,1,0,1,0,1
105522,1,657231.568,0,1,0,1,1,1
105523,1,731659.894,0,1,0,1,1,1
105524,1,940422.427,0,1,0,1,1,1
105525,1,514676.105,0,1,0,1,1,1
105526,1,698999.436,1,1,0,1,1,1
105527,1,952152.969,0,1,0,1,1,1
105528,1,952448.114,0,1,0,1,1,1
105529,1,952738.341,1,1,0,1,1,1
105530,1,311272.353,0,1,0,1,1,1
105531,1,320427.39,0,1,0,1,1,1
105532,1,190694.848,1,1,0,1,1,1
105533,1,209131.258,1,1,0,1,1,1
105534,1,432579.888,0,1,0,1,1,1
105535,1,496875.404,0,1,0,1,1,1
105536,1,460960.946,0,1,0,1,1,1
105537,1,635481.332,0,1,0,1,1,1
105538,1,635481.332,0,1,0,1,1,1
105539,1,659111.172,0,1,0,1,1,1
105540,1,199956.345,0,1,0,1,1,1
105541,1,286204.293,0,1,0,1,1,1
105542,1,400407.297,0,1,0,1,1,1
105543,1,497287.659,0,1,0,1,1,1
105544,1,598573.419,0,1,0,1,1,1
105545,1,462063.056,0,1,0,1,1,1
105546,1,734557.615,0,1,0,1,1,1
105547,1,1338870.166,0,1,0,1,1,1
105548,1,1471520.284,0,1,0,1,1,1
105549,1,1506664.604,0,1,0,1,1,1
105550,1,157914.119,0,1,0,1,1,1
105551,1,162161.467,0,1,0,1,1,1
105552,1,1002932.603,0,1,0,1,1,1
105553,1,1029142.19,0,1,0,1,1,1
105554,1,1031260.334,0,1,0,1,1,1
105555,1,388078.167,0,1,0,1,1,1
105556,1,389543.419,0,1,0,1,1,1
105557,1,179317.845,0,1,0,1,1,1
105558,1,222501.467,0,1,0,1,1,1
105559,1,484407.357,0,1,0,1,1,1
105560,1,607806.406,0,1,0,1,1,1
105561,1,497458.567,0,1,0,1,1,1
105562,1,286069.195,0,1,0,1,1,1
105563,1,663118.67,0,1,0,1,1,1
105564,1,663279.521,0,1,0,1,1,1
105565,1,117569.478,0,1,0,1,1,1
105566,1,345214.836,0,1,0,1,1,1
105567,1,446025.073,0,1,0,1,1,1
105568,1,602018.286,0,1,0,1,1,1
105569,1,602413.541,0,1,0,1,1,1
105570,1,602413.541,0,1,0,1,1,1
105571,1,603200.019,0,1,0,1,1,1
105572,1,603200.019,0,1,0,1,1,1
105573,1,617630.788,0,1,0,1,1,1
105574,1,256528.89,0,1,0,1,1,1
105575,1,625701.343,0,1,0,1,1,1
105576,1,323096.69,0,1,0,1,1,1
105577,1,325020.561,0,1,0,1,1,1
105578,1,656812.179,0,1,0,1,1,1
105579,1,682606.929,0,1,0,1,1,1
105580,1,969881.564,0,1,0,1,1,1
105581,1,575270.94,0,1,0,1,1,1
105582,1,638659.233,0,1,0,1,1,1
105583,1,243844.164,0,1,0,1,1,1
105584,1,282405.203,0,1,0,1,1,1
105585,1,317115.373,0,1,0,1,1,1
105586,1,484810.629,0,1,0,1,1,1
105587,1,508674.458,0,1,0,1,1,1
105588,1,574705.704,0,1,0,1,1,1
105589,1,138525.579,0,1,0,1,1,1
105590,1,144424.828,0,1,0,1,1,1
105591,1,161542.807,0,1,0,1,1,1
105592,1,222216.184,0,1,0,1,1,1
105593,1,223905.037,0,1,0,1,1,1
105594,1,244251.838,0,1,0,1,1,1
105595,1,336069.105,1,1,0,1,1,1
105596,1,493735.002,0,1,0,1,1,1
105597,1,493890.908,0,1,0,1,1,1
105598,1,494154.814,0,1,0,1,1,1
105599,1,496221.545,0,1,0,1,1,1
105600,1,497022.326,0,1,0,1,1,1
105601,1,404022.543,0,1,0,1,1,1
105602,1,414192.191,0,1,0,1,1,1
105603,1,461086.121,0,1,0,1,1,1
105604,1,463785.655,0,1,0,1,1,1
105605,1,62898.537,0,1,0,1,1,1
105606,1,66629.113,0,1,0,1,1,1
105607,1,318547.251,0,1,0,1,1,1
105608,1,348148.372,0,1,0,1,1,1
105609,1,415401.381,1,1,0,1,1,1
105610,1,415569.135,0,1,0,1,1,1
105611,1,317420.408,0,1,0,1,1,1
105612,1,178729.671,0,1,0,1,1,1
105613,1,209880.538,0,1,0,1,1,1
105614,1,210677.763,0,1,0,1,1,1
105615,1,224116.282,0,1,0,1,1,1
105616,1,192233.569,0,1,0,1,1,1
105617,1,359987.195,0,1,0,1,1,1
105618,1,441419.826,0,1,0,1,1,1
105619,1,583800.675,0,1,0,1,1,1
105620,1,584365.067,0,1,0,1,1,1
105621,1,588219.703,0,1,0,1,1,1
